trial_id,qid,task,model,choice,confidence,correct
7064,GABOR-0792,Gabor,ovis2_34b,B,4,0
7065,GABOR-0793,Gabor,ovis2_34b,A,4,0
7066,GABOR-0794,Gabor,ovis2_34b,A,4,0
7067,GABOR-0795,Gabor,ovis2_34b,A,4,0
7068,GABOR-0796,Gabor,ovis2_34b,B,3,0
7069,GABOR-0797,Gabor,ovis2_34b,A,3,0
7070,GABOR-0798,Gabor,ovis2_34b,B,3,0
7071,GABOR-0799,Gabor,ovis2_34b,A,3,0
7072,GABOR-0800,Gabor,ovis2_34b,A,3,0
7073,GABOR-0801,Gabor,ovis2_34b,B,4,0
7074,GABOR-0802,Gabor,ovis2_34b,B,4,0
7075,GABOR-0803,Gabor,ovis2_34b,B,4,0
7076,GABOR-0804,Gabor,ovis2_34b,A,4,0
7077,GABOR-0805,Gabor,ovis2_34b,B,4,0
7078,GABOR-0806,Gabor,ovis2_34b,A,4,0
7079,GABOR-0807,Gabor,ovis2_34b,A,4,0
7080,GABOR-0808,Gabor,ovis2_34b,A,4,0
7081,GABOR-0809,Gabor,ovis2_34b,A,4,0
7082,GABOR-0810,Gabor,ovis2_34b,A,4,0
7083,GABOR-0811,Gabor,ovis2_34b,B,4,0
7084,GABOR-0812,Gabor,ovis2_34b,A,4,0
7085,GABOR-0813,Gabor,ovis2_34b,B,4,0
7086,GABOR-0814,Gabor,ovis2_34b,A,5,0
7087,GABOR-0815,Gabor,ovis2_34b,B,4,0
7088,GABOR-0816,Gabor,ovis2_34b,A,4,0
7089,GABOR-0817,Gabor,ovis2_34b,B,4,0
7090,GABOR-0818,Gabor,ovis2_34b,A,4,0
7091,GABOR-0819,Gabor,ovis2_34b,B,4,0
7092,GABOR-0820,Gabor,ovis2_34b,A,4,0
7093,GABOR-0821,Gabor,ovis2_34b,A,4,0
7094,GABOR-0822,Gabor,ovis2_34b,A,4,0
7095,GABOR-0823,Gabor,ovis2_34b,A,4,0
7096,GABOR-0824,Gabor,ovis2_34b,A,4,0
7097,GABOR-0825,Gabor,ovis2_34b,A,4,0
7098,GABOR-0826,Gabor,ovis2_34b,A,4,0
7099,GABOR-0827,Gabor,ovis2_34b,B,4,0
7100,GABOR-0828,Gabor,ovis2_34b,B,4,0
7101,GABOR-0829,Gabor,ovis2_34b,A,4,0
7102,GABOR-0830,Gabor,ovis2_34b,B,4,0
7103,GABOR-0831,Gabor,ovis2_34b,A,4,0
7104,GABOR-0832,Gabor,ovis2_34b,B,4,0
7105,GABOR-0833,Gabor,ovis2_34b,B,4,0
7106,GABOR-0834,Gabor,ovis2_34b,B,4,0
7107,GABOR-0835,Gabor,ovis2_34b,B,4,0
7108,GABOR-0836,Gabor,ovis2_34b,B,4,0
7109,GABOR-0837,Gabor,ovis2_34b,A,4,0
7110,GABOR-0838,Gabor,ovis2_34b,A,5,0
7111,GABOR-0839,Gabor,ovis2_34b,A,4,0
7112,GABOR-0840,Gabor,ovis2_34b,B,4,0
7113,GABOR-0841,Gabor,ovis2_34b,A,5,0
7114,GABOR-0842,Gabor,ovis2_34b,A,5,0
7115,GABOR-0843,Gabor,ovis2_34b,A,5,0
7116,GABOR-0844,Gabor,ovis2_34b,B,4,0
7117,GABOR-0845,Gabor,ovis2_34b,A,5,0
7118,GABOR-0846,Gabor,ovis2_34b,B,5,0
7119,GABOR-0847,Gabor,ovis2_34b,A,4,0
7120,GABOR-0848,Gabor,ovis2_34b,B,4,0
7121,GABOR-0849,Gabor,ovis2_34b,A,5,0
7122,GABOR-0850,Gabor,ovis2_34b,B,4,0
7123,GABOR-0851,Gabor,ovis2_34b,B,5,0
7124,GABOR-0852,Gabor,ovis2_34b,B,4,0
7125,GABOR-0853,Gabor,ovis2_34b,B,5,0
7126,GABOR-0854,Gabor,ovis2_34b,B,5,0
7127,GABOR-0855,Gabor,ovis2_34b,B,5,0
7128,GABOR-0856,Gabor,ovis2_34b,A,5,0
7129,GABOR-0857,Gabor,ovis2_34b,B,4,0
7130,GABOR-0858,Gabor,ovis2_34b,A,5,0
7131,GABOR-0859,Gabor,ovis2_34b,B,4,0
7132,GABOR-0860,Gabor,ovis2_34b,B,4,0
7133,GABOR-0861,Gabor,ovis2_34b,B,5,0
7134,GABOR-0862,Gabor,ovis2_34b,B,5,0
7135,GABOR-0863,Gabor,ovis2_34b,B,5,0
7136,GABOR-0864,Gabor,ovis2_34b,A,5,0
7137,GABOR-0865,Gabor,ovis2_34b,A,5,0
7138,GABOR-0866,Gabor,ovis2_34b,B,4,0
7139,GABOR-0867,Gabor,ovis2_34b,B,4,0
7140,GABOR-0868,Gabor,ovis2_34b,A,5,0
7141,GABOR-0869,Gabor,ovis2_34b,A,5,0
7142,GABOR-0870,Gabor,ovis2_34b,B,4,0
7143,GABOR-0871,Gabor,ovis2_34b,B,4,0
7144,GABOR-0872,Gabor,ovis2_34b,B,4,0
7145,GABOR-0873,Gabor,ovis2_34b,B,4,0
7146,GABOR-0874,Gabor,ovis2_34b,B,5,0
7147,GABOR-0875,Gabor,ovis2_34b,B,5,0
7148,GABOR-0876,Gabor,ovis2_34b,A,5,0
7149,GABOR-0877,Gabor,ovis2_34b,B,4,0
7150,GABOR-0878,Gabor,ovis2_34b,A,5,0
7151,GABOR-0879,Gabor,ovis2_34b,A,5,0
7152,GABOR-0880,Gabor,ovis2_34b,B,4,0
7153,GABOR-0881,Gabor,ovis2_34b,B,4,0
7154,GABOR-0882,Gabor,ovis2_34b,A,5,0
7155,GABOR-0883,Gabor,ovis2_34b,B,4,0
7156,GABOR-0884,Gabor,ovis2_34b,A,5,0
7157,GABOR-0885,Gabor,ovis2_34b,A,5,0
7158,GABOR-0886,Gabor,ovis2_34b,B,5,0
7159,GABOR-0887,Gabor,ovis2_34b,A,5,0
7160,GABOR-0888,Gabor,ovis2_34b,B,5,0
7161,GABOR-0889,Gabor,ovis2_34b,B,4,0
7162,GABOR-0890,Gabor,ovis2_34b,B,4,0
7163,GABOR-0891,Gabor,ovis2_34b,A,5,0
7164,GABOR-0892,Gabor,ovis2_34b,B,5,0
7165,GABOR-0893,Gabor,ovis2_34b,B,4,0
7166,GABOR-0894,Gabor,ovis2_34b,A,5,0
7167,GABOR-0895,Gabor,ovis2_34b,A,5,0
7168,GABOR-0896,Gabor,ovis2_34b,A,5,0
7169,COLOR-0001,Brightness,ovis2_34b,A,1,1
7170,COLOR-0002,Brightness,ovis2_34b,A,3,1
7171,COLOR-0003,Brightness,ovis2_34b,A,3,0
7172,COLOR-0004,Brightness,ovis2_34b,A,1,0
7173,COLOR-0005,Brightness,ovis2_34b,A,5,0
7174,COLOR-0006,Brightness,ovis2_34b,A,5,0
7175,COLOR-0007,Brightness,ovis2_34b,A,5,0
7176,COLOR-0008,Brightness,ovis2_34b,A,5,0
7177,COLOR-0009,Brightness,ovis2_34b,B,5,1
7178,COLOR-0010,Brightness,ovis2_34b,B,5,1
7179,COLOR-0011,Brightness,ovis2_34b,B,5,1
7180,COLOR-0012,Brightness,ovis2_34b,B,5,1
7181,COLOR-0013,Brightness,ovis2_34b,A,5,0
7182,COLOR-0014,Brightness,ovis2_34b,A,5,0
7183,COLOR-0015,Brightness,ovis2_34b,A,5,0
7184,COLOR-0016,Brightness,ovis2_34b,A,5,0
7185,COLOR-0017,Brightness,ovis2_34b,A,1,0
7186,COLOR-0018,Brightness,ovis2_34b,A,3,1
7187,COLOR-0019,Brightness,ovis2_34b,A,1,0
7188,COLOR-0020,Brightness,ovis2_34b,A,3,0
7189,COLOR-0021,Brightness,ovis2_34b,A,5,0
7190,COLOR-0022,Brightness,ovis2_34b,A,5,0
7191,COLOR-0023,Brightness,ovis2_34b,A,5,0
7192,COLOR-0024,Brightness,ovis2_34b,A,5,0
7193,COLOR-0025,Brightness,ovis2_34b,B,5,1
7194,COLOR-0026,Brightness,ovis2_34b,B,5,1
7195,COLOR-0027,Brightness,ovis2_34b,B,5,1
7196,COLOR-0028,Brightness,ovis2_34b,B,5,1
7197,COLOR-0029,Brightness,ovis2_34b,A,5,0
7198,COLOR-0030,Brightness,ovis2_34b,A,5,0
7199,COLOR-0031,Brightness,ovis2_34b,A,5,0
7200,COLOR-0032,Brightness,ovis2_34b,A,5,0
7201,COLOR-0033,Brightness,ovis2_34b,A,1,1
7202,COLOR-0034,Brightness,ovis2_34b,A,3,1
7203,COLOR-0035,Brightness,ovis2_34b,A,1,0
7204,COLOR-0036,Brightness,ovis2_34b,A,1,1
7205,COLOR-0037,Brightness,ovis2_34b,A,5,0
7206,COLOR-0038,Brightness,ovis2_34b,A,5,0
7207,COLOR-0039,Brightness,ovis2_34b,A,5,0
7208,COLOR-0040,Brightness,ovis2_34b,A,5,0
7209,COLOR-0041,Brightness,ovis2_34b,B,5,1
7210,COLOR-0042,Brightness,ovis2_34b,B,5,1
7211,COLOR-0043,Brightness,ovis2_34b,B,5,1
7212,COLOR-0044,Brightness,ovis2_34b,B,5,1
7213,COLOR-0045,Brightness,ovis2_34b,A,5,0
7214,COLOR-0046,Brightness,ovis2_34b,A,5,0
7215,COLOR-0047,Brightness,ovis2_34b,A,5,0
7216,COLOR-0048,Brightness,ovis2_34b,A,5,0
7217,COLOR-0049,Brightness,ovis2_34b,A,1,0
7218,COLOR-0050,Brightness,ovis2_34b,A,3,0
7219,COLOR-0051,Brightness,ovis2_34b,A,1,1
7220,COLOR-0052,Brightness,ovis2_34b,A,1,1
7221,COLOR-0053,Brightness,ovis2_34b,A,5,0
7222,COLOR-0054,Brightness,ovis2_34b,A,5,0
7223,COLOR-0055,Brightness,ovis2_34b,A,5,0
7224,COLOR-0056,Brightness,ovis2_34b,A,5,0
7225,COLOR-0057,Brightness,ovis2_34b,B,5,1
7226,COLOR-0058,Brightness,ovis2_34b,B,5,1
7227,COLOR-0059,Brightness,ovis2_34b,B,5,1
7228,COLOR-0060,Brightness,ovis2_34b,B,3,1
7229,COLOR-0061,Brightness,ovis2_34b,A,5,0
7230,COLOR-0062,Brightness,ovis2_34b,A,5,0
7231,COLOR-0063,Brightness,ovis2_34b,A,3,0
7232,COLOR-0064,Brightness,ovis2_34b,A,3,0
7233,COLOR-0065,Brightness,ovis2_34b,A,1,0
7234,COLOR-0066,Brightness,ovis2_34b,A,3,0
7235,COLOR-0067,Brightness,ovis2_34b,A,1,0
7236,COLOR-0068,Brightness,ovis2_34b,A,1,1
7237,COLOR-0069,Brightness,ovis2_34b,A,1,0
7238,COLOR-0070,Brightness,ovis2_34b,A,3,0
7239,COLOR-0071,Brightness,ovis2_34b,A,3,0
7240,COLOR-0072,Brightness,ovis2_34b,A,1,0
7241,COLOR-0073,Brightness,ovis2_34b,B,5,1
7242,COLOR-0074,Brightness,ovis2_34b,B,5,1
7243,COLOR-0075,Brightness,ovis2_34b,B,5,1
7244,COLOR-0076,Brightness,ovis2_34b,B,5,1
7245,COLOR-0077,Brightness,ovis2_34b,A,3,0
7246,COLOR-0078,Brightness,ovis2_34b,A,3,0
7247,COLOR-0079,Brightness,ovis2_34b,A,3,0
7248,COLOR-0080,Brightness,ovis2_34b,A,5,0
7249,COLOR-0081,Brightness,ovis2_34b,A,1,0
7250,COLOR-0082,Brightness,ovis2_34b,A,3,1
7251,COLOR-0083,Brightness,ovis2_34b,A,1,0
7252,COLOR-0084,Brightness,ovis2_34b,A,1,1
7253,COLOR-0085,Brightness,ovis2_34b,A,5,0
7254,COLOR-0086,Brightness,ovis2_34b,A,5,0
7255,COLOR-0087,Brightness,ovis2_34b,A,5,0
7256,COLOR-0088,Brightness,ovis2_34b,A,5,0
7257,COLOR-0089,Brightness,ovis2_34b,B,5,1
7258,COLOR-0090,Brightness,ovis2_34b,B,5,1
7259,COLOR-0091,Brightness,ovis2_34b,B,5,1
7260,COLOR-0092,Brightness,ovis2_34b,B,5,1
7261,COLOR-0093,Brightness,ovis2_34b,A,5,0
7262,COLOR-0094,Brightness,ovis2_34b,A,5,0
7263,COLOR-0095,Brightness,ovis2_34b,A,3,0
7264,COLOR-0096,Brightness,ovis2_34b,A,5,0
7265,COLOR-0097,Brightness,ovis2_34b,A,1,0
7266,COLOR-0098,Brightness,ovis2_34b,A,3,0
7267,COLOR-0099,Brightness,ovis2_34b,A,1,1
7268,COLOR-0100,Brightness,ovis2_34b,A,3,0
7269,COLOR-0101,Brightness,ovis2_34b,A,5,0
7270,COLOR-0102,Brightness,ovis2_34b,A,5,0
7271,COLOR-0103,Brightness,ovis2_34b,A,5,0
7272,COLOR-0104,Brightness,ovis2_34b,A,5,0
7273,COLOR-0105,Brightness,ovis2_34b,B,5,1
7274,COLOR-0106,Brightness,ovis2_34b,B,5,1
7275,COLOR-0107,Brightness,ovis2_34b,B,5,1
7276,COLOR-0108,Brightness,ovis2_34b,B,5,1
7277,COLOR-0109,Brightness,ovis2_34b,A,5,0
7278,COLOR-0110,Brightness,ovis2_34b,A,5,0
7279,COLOR-0111,Brightness,ovis2_34b,A,5,0
7280,COLOR-0112,Brightness,ovis2_34b,A,5,0
7281,COLOR-0113,Brightness,ovis2_34b,A,1,0
7282,COLOR-0114,Brightness,ovis2_34b,A,3,1
7283,COLOR-0115,Brightness,ovis2_34b,A,3,1
7284,COLOR-0116,Brightness,ovis2_34b,A,1,0
7285,COLOR-0117,Brightness,ovis2_34b,A,5,0
7286,COLOR-0118,Brightness,ovis2_34b,A,5,0
7287,COLOR-0119,Brightness,ovis2_34b,A,5,0
7288,COLOR-0120,Brightness,ovis2_34b,A,5,0
7289,COLOR-0121,Brightness,ovis2_34b,B,5,1
7290,COLOR-0122,Brightness,ovis2_34b,B,5,1
7291,COLOR-0123,Brightness,ovis2_34b,B,5,1
7292,COLOR-0124,Brightness,ovis2_34b,B,5,1
7293,COLOR-0125,Brightness,ovis2_34b,A,5,0
7294,COLOR-0126,Brightness,ovis2_34b,A,5,0
7295,COLOR-0127,Brightness,ovis2_34b,A,5,0
7296,COLOR-0128,Brightness,ovis2_34b,A,5,0
7297,COLOR-0129,Brightness,ovis2_34b,A,3,0
7298,COLOR-0130,Brightness,ovis2_34b,A,3,0
7299,COLOR-0131,Brightness,ovis2_34b,A,3,0
7300,COLOR-0132,Brightness,ovis2_34b,A,3,1
7301,COLOR-0133,Brightness,ovis2_34b,A,5,0
7302,COLOR-0134,Brightness,ovis2_34b,A,5,0
7303,COLOR-0135,Brightness,ovis2_34b,A,5,0
7304,COLOR-0136,Brightness,ovis2_34b,A,5,0
7305,COLOR-0137,Brightness,ovis2_34b,B,5,1
7306,COLOR-0138,Brightness,ovis2_34b,B,5,1
7307,COLOR-0139,Brightness,ovis2_34b,B,5,1
7308,COLOR-0140,Brightness,ovis2_34b,B,5,1
7309,COLOR-0141,Brightness,ovis2_34b,A,5,0
7310,COLOR-0142,Brightness,ovis2_34b,A,5,0
7311,COLOR-0143,Brightness,ovis2_34b,A,5,0
7312,COLOR-0144,Brightness,ovis2_34b,A,5,0
7313,COLOR-0145,Brightness,ovis2_34b,A,1,1
7314,COLOR-0146,Brightness,ovis2_34b,A,3,0
7315,COLOR-0147,Brightness,ovis2_34b,A,3,0
7316,COLOR-0148,Brightness,ovis2_34b,A,3,0
7317,COLOR-0149,Brightness,ovis2_34b,A,5,0
7318,COLOR-0150,Brightness,ovis2_34b,A,5,0
7319,COLOR-0151,Brightness,ovis2_34b,A,5,0
7320,COLOR-0152,Brightness,ovis2_34b,A,5,0
7321,COLOR-0153,Brightness,ovis2_34b,B,5,1
7322,COLOR-0154,Brightness,ovis2_34b,B,5,1
7323,COLOR-0155,Brightness,ovis2_34b,B,5,1
7324,COLOR-0156,Brightness,ovis2_34b,B,5,1
7325,COLOR-0157,Brightness,ovis2_34b,A,5,0
7326,COLOR-0158,Brightness,ovis2_34b,A,5,0
7327,COLOR-0159,Brightness,ovis2_34b,A,5,0
7328,COLOR-0160,Brightness,ovis2_34b,A,5,0
7329,COLOR-0161,Brightness,ovis2_34b,A,1,1
7330,COLOR-0162,Brightness,ovis2_34b,A,3,0
7331,COLOR-0163,Brightness,ovis2_34b,A,1,1
7332,COLOR-0164,Brightness,ovis2_34b,A,1,0
7333,COLOR-0165,Brightness,ovis2_34b,A,5,0
7334,COLOR-0166,Brightness,ovis2_34b,A,5,0
7335,COLOR-0167,Brightness,ovis2_34b,A,5,0
7336,COLOR-0168,Brightness,ovis2_34b,A,5,0
7337,COLOR-0169,Brightness,ovis2_34b,B,5,1
7338,COLOR-0170,Brightness,ovis2_34b,B,5,1
7339,COLOR-0171,Brightness,ovis2_34b,B,5,1
7340,COLOR-0172,Brightness,ovis2_34b,B,5,1
7341,COLOR-0173,Brightness,ovis2_34b,A,5,0
7342,COLOR-0174,Brightness,ovis2_34b,A,5,0
7343,COLOR-0175,Brightness,ovis2_34b,A,5,0
7344,COLOR-0176,Brightness,ovis2_34b,A,5,0
7345,COLOR-0177,Brightness,ovis2_34b,A,1,0
7346,COLOR-0178,Brightness,ovis2_34b,A,3,1
7347,COLOR-0179,Brightness,ovis2_34b,A,1,0
7348,COLOR-0180,Brightness,ovis2_34b,A,1,1
7349,COLOR-0181,Brightness,ovis2_34b,A,5,0
7350,COLOR-0182,Brightness,ovis2_34b,A,5,0
7351,COLOR-0183,Brightness,ovis2_34b,A,5,0
7352,COLOR-0184,Brightness,ovis2_34b,A,5,0
7353,COLOR-0185,Brightness,ovis2_34b,B,5,1
7354,COLOR-0186,Brightness,ovis2_34b,B,5,1
7355,COLOR-0187,Brightness,ovis2_34b,B,5,1
7356,COLOR-0188,Brightness,ovis2_34b,B,3,1
7357,COLOR-0189,Brightness,ovis2_34b,A,3,0
7358,COLOR-0190,Brightness,ovis2_34b,A,5,0
7359,COLOR-0191,Brightness,ovis2_34b,A,3,0
7360,COLOR-0192,Brightness,ovis2_34b,A,3,0
7361,COLOR-0193,Brightness,ovis2_34b,A,1,0
7362,COLOR-0194,Brightness,ovis2_34b,A,3,1
7363,COLOR-0195,Brightness,ovis2_34b,A,1,0
7364,COLOR-0196,Brightness,ovis2_34b,A,1,0
7365,COLOR-0197,Brightness,ovis2_34b,A,1,0
7366,COLOR-0198,Brightness,ovis2_34b,A,3,0
7367,COLOR-0199,Brightness,ovis2_34b,A,1,0
7368,COLOR-0200,Brightness,ovis2_34b,A,1,0
7369,COLOR-0201,Brightness,ovis2_34b,B,5,1
7370,COLOR-0202,Brightness,ovis2_34b,B,5,1
7371,COLOR-0203,Brightness,ovis2_34b,B,5,1
7372,COLOR-0204,Brightness,ovis2_34b,B,3,1
7373,COLOR-0205,Brightness,ovis2_34b,A,5,0
7374,COLOR-0206,Brightness,ovis2_34b,A,3,0
7375,COLOR-0207,Brightness,ovis2_34b,A,3,0
7376,COLOR-0208,Brightness,ovis2_34b,A,3,0
7377,COLOR-0209,Brightness,ovis2_34b,A,1,1
7378,COLOR-0210,Brightness,ovis2_34b,A,3,0
7379,COLOR-0211,Brightness,ovis2_34b,A,1,0
7380,COLOR-0212,Brightness,ovis2_34b,A,3,1
7381,COLOR-0213,Brightness,ovis2_34b,A,5,0
7382,COLOR-0214,Brightness,ovis2_34b,A,5,0
7383,COLOR-0215,Brightness,ovis2_34b,A,5,0
7384,COLOR-0216,Brightness,ovis2_34b,A,5,0
7385,COLOR-0217,Brightness,ovis2_34b,B,5,1
7386,COLOR-0218,Brightness,ovis2_34b,B,5,1
7387,COLOR-0219,Brightness,ovis2_34b,B,5,1
7388,COLOR-0220,Brightness,ovis2_34b,B,5,1
7389,COLOR-0221,Brightness,ovis2_34b,A,5,0
7390,COLOR-0222,Brightness,ovis2_34b,A,5,0
7391,COLOR-0223,Brightness,ovis2_34b,A,4,0
7392,COLOR-0224,Brightness,ovis2_34b,A,5,0
7393,COLOR-0225,Brightness,ovis2_34b,A,3,1
7394,COLOR-0226,Brightness,ovis2_34b,A,3,1
7395,COLOR-0227,Brightness,ovis2_34b,A,1,0
7396,COLOR-0228,Brightness,ovis2_34b,A,3,0
7397,COLOR-0229,Brightness,ovis2_34b,A,5,0
7398,COLOR-0230,Brightness,ovis2_34b,A,5,0
7399,COLOR-0231,Brightness,ovis2_34b,A,5,0
7400,COLOR-0232,Brightness,ovis2_34b,A,5,0
7401,COLOR-0233,Brightness,ovis2_34b,B,5,1
7402,COLOR-0234,Brightness,ovis2_34b,B,5,1
7403,COLOR-0235,Brightness,ovis2_34b,B,5,1
7404,COLOR-0236,Brightness,ovis2_34b,B,5,1
7405,COLOR-0237,Brightness,ovis2_34b,A,5,0
7406,COLOR-0238,Brightness,ovis2_34b,A,5,0
7407,COLOR-0239,Brightness,ovis2_34b,A,5,0
7408,COLOR-0240,Brightness,ovis2_34b,A,5,0
7409,COLOR-0241,Brightness,ovis2_34b,A,1,0
7410,COLOR-0242,Brightness,ovis2_34b,A,3,1
7411,COLOR-0243,Brightness,ovis2_34b,A,3,0
7412,COLOR-0244,Brightness,ovis2_34b,A,3,0
7413,COLOR-0245,Brightness,ovis2_34b,A,5,0
7414,COLOR-0246,Brightness,ovis2_34b,A,5,0
7415,COLOR-0247,Brightness,ovis2_34b,A,5,0
7416,COLOR-0248,Brightness,ovis2_34b,A,5,0
7417,COLOR-0249,Brightness,ovis2_34b,B,5,1
7418,COLOR-0250,Brightness,ovis2_34b,B,5,1
7419,COLOR-0251,Brightness,ovis2_34b,B,5,1
7420,COLOR-0252,Brightness,ovis2_34b,B,5,1
7421,COLOR-0253,Brightness,ovis2_34b,A,5,0
7422,COLOR-0254,Brightness,ovis2_34b,A,5,0
7423,COLOR-0255,Brightness,ovis2_34b,A,5,0
7424,COLOR-0256,Brightness,ovis2_34b,A,5,0
7425,COLOR-0257,Brightness,ovis2_34b,B,3,1
7426,COLOR-0258,Brightness,ovis2_34b,A,3,1
7427,COLOR-0259,Brightness,ovis2_34b,A,3,0
7428,COLOR-0260,Brightness,ovis2_34b,A,3,0
7429,COLOR-0261,Brightness,ovis2_34b,A,5,0
7430,COLOR-0262,Brightness,ovis2_34b,A,5,0
7431,COLOR-0263,Brightness,ovis2_34b,A,5,0
7432,COLOR-0264,Brightness,ovis2_34b,A,5,0
7433,COLOR-0265,Brightness,ovis2_34b,B,5,1
7434,COLOR-0266,Brightness,ovis2_34b,B,5,1
7435,COLOR-0267,Brightness,ovis2_34b,B,5,1
7436,COLOR-0268,Brightness,ovis2_34b,B,5,1
7437,COLOR-0269,Brightness,ovis2_34b,A,5,0
7438,COLOR-0270,Brightness,ovis2_34b,A,5,0
7439,COLOR-0271,Brightness,ovis2_34b,A,4,0
7440,COLOR-0272,Brightness,ovis2_34b,A,5,0
7441,COLOR-0273,Brightness,ovis2_34b,A,1,0
7442,COLOR-0274,Brightness,ovis2_34b,A,3,1
7443,COLOR-0275,Brightness,ovis2_34b,A,3,0
7444,COLOR-0276,Brightness,ovis2_34b,A,5,0
7445,COLOR-0277,Brightness,ovis2_34b,A,5,0
7446,COLOR-0278,Brightness,ovis2_34b,A,5,0
7447,COLOR-0279,Brightness,ovis2_34b,A,5,0
7448,COLOR-0280,Brightness,ovis2_34b,A,5,0
7449,COLOR-0281,Brightness,ovis2_34b,B,5,1
7450,COLOR-0282,Brightness,ovis2_34b,B,5,1
7451,COLOR-0283,Brightness,ovis2_34b,B,5,1
7452,COLOR-0284,Brightness,ovis2_34b,B,5,1
7453,COLOR-0285,Brightness,ovis2_34b,A,5,0
7454,COLOR-0286,Brightness,ovis2_34b,A,5,0
7455,COLOR-0287,Brightness,ovis2_34b,A,5,0
7456,COLOR-0288,Brightness,ovis2_34b,A,5,0
7457,COLOR-0289,Brightness,ovis2_34b,A,1,1
7458,COLOR-0290,Brightness,ovis2_34b,A,3,0
7459,COLOR-0291,Brightness,ovis2_34b,A,3,1
7460,COLOR-0292,Brightness,ovis2_34b,A,1,0
7461,COLOR-0293,Brightness,ovis2_34b,A,5,0
7462,COLOR-0294,Brightness,ovis2_34b,A,5,0
7463,COLOR-0295,Brightness,ovis2_34b,A,5,0
7464,COLOR-0296,Brightness,ovis2_34b,A,5,0
7465,COLOR-0297,Brightness,ovis2_34b,B,5,1
7466,COLOR-0298,Brightness,ovis2_34b,B,5,1
7467,COLOR-0299,Brightness,ovis2_34b,B,5,1
7468,COLOR-0300,Brightness,ovis2_34b,B,5,1
7469,COLOR-0301,Brightness,ovis2_34b,A,5,0
7470,COLOR-0302,Brightness,ovis2_34b,A,5,0
7471,COLOR-0303,Brightness,ovis2_34b,A,5,0
7472,COLOR-0304,Brightness,ovis2_34b,A,5,0
7473,COLOR-0305,Brightness,ovis2_34b,A,1,0
7474,COLOR-0306,Brightness,ovis2_34b,A,3,1
7475,COLOR-0307,Brightness,ovis2_34b,A,3,1
7476,COLOR-0308,Brightness,ovis2_34b,A,1,0
7477,COLOR-0309,Brightness,ovis2_34b,A,5,0
7478,COLOR-0310,Brightness,ovis2_34b,A,5,0
7479,COLOR-0311,Brightness,ovis2_34b,A,5,0
7480,COLOR-0312,Brightness,ovis2_34b,A,5,0
7481,COLOR-0313,Brightness,ovis2_34b,B,5,1
7482,COLOR-0314,Brightness,ovis2_34b,B,5,1
7483,COLOR-0315,Brightness,ovis2_34b,B,4,1
7484,COLOR-0316,Brightness,ovis2_34b,B,3,1
7485,COLOR-0317,Brightness,ovis2_34b,A,5,0
7486,COLOR-0318,Brightness,ovis2_34b,A,5,0
7487,COLOR-0319,Brightness,ovis2_34b,A,3,0
7488,COLOR-0320,Brightness,ovis2_34b,A,3,0
7489,COLOR-0321,Brightness,ovis2_34b,A,1,1
7490,COLOR-0322,Brightness,ovis2_34b,A,3,0
7491,COLOR-0323,Brightness,ovis2_34b,A,3,1
7492,COLOR-0324,Brightness,ovis2_34b,A,3,0
7493,COLOR-0325,Brightness,ovis2_34b,A,3,0
7494,COLOR-0326,Brightness,ovis2_34b,A,3,0
7495,COLOR-0327,Brightness,ovis2_34b,A,3,0
7496,COLOR-0328,Brightness,ovis2_34b,A,1,0
7497,COLOR-0329,Brightness,ovis2_34b,B,5,1
7498,COLOR-0330,Brightness,ovis2_34b,B,5,1
7499,COLOR-0331,Brightness,ovis2_34b,B,3,1
7500,COLOR-0332,Brightness,ovis2_34b,B,5,1
7501,COLOR-0333,Brightness,ovis2_34b,A,5,0
7502,COLOR-0334,Brightness,ovis2_34b,A,3,0
7503,COLOR-0335,Brightness,ovis2_34b,A,3,0
7504,COLOR-0336,Brightness,ovis2_34b,A,5,0
7505,COLOR-0337,Brightness,ovis2_34b,A,3,1
7506,COLOR-0338,Brightness,ovis2_34b,A,3,0
7507,COLOR-0339,Brightness,ovis2_34b,A,3,1
7508,COLOR-0340,Brightness,ovis2_34b,A,3,0
7509,COLOR-0341,Brightness,ovis2_34b,A,5,0
7510,COLOR-0342,Brightness,ovis2_34b,A,5,0
7511,COLOR-0343,Brightness,ovis2_34b,A,5,0
7512,COLOR-0344,Brightness,ovis2_34b,A,5,0
7513,COLOR-0345,Brightness,ovis2_34b,B,5,1
7514,COLOR-0346,Brightness,ovis2_34b,B,5,1
7515,COLOR-0347,Brightness,ovis2_34b,B,5,1
7516,COLOR-0348,Brightness,ovis2_34b,B,5,1
7517,COLOR-0349,Brightness,ovis2_34b,A,5,0
7518,COLOR-0350,Brightness,ovis2_34b,A,5,0
7519,COLOR-0351,Brightness,ovis2_34b,A,4,0
7520,COLOR-0352,Brightness,ovis2_34b,A,5,0
7521,COLOR-0353,Brightness,ovis2_34b,A,3,0
7522,COLOR-0354,Brightness,ovis2_34b,A,3,0
7523,COLOR-0355,Brightness,ovis2_34b,A,3,1
7524,COLOR-0356,Brightness,ovis2_34b,A,3,1
7525,COLOR-0357,Brightness,ovis2_34b,A,5,0
7526,COLOR-0358,Brightness,ovis2_34b,A,5,0
7527,COLOR-0359,Brightness,ovis2_34b,A,5,0
7528,COLOR-0360,Brightness,ovis2_34b,A,5,0
