trial_id,qid,task,model,difficulty_level,pA,pB,choice,confidence,correct
2367,COLOR-0575,Brightness,qwen2.5-vl-7b,5,0.2451171875,0.75390625,B,3.0,1
2368,COLOR-0576,Brightness,qwen2.5-vl-7b,5,0.77734375,0.22265625,A,3.0,0
2369,COLOR-0577,Brightness,qwen2.5-vl-7b,5,0.65234375,0.34765625,A,3.0,0
2370,COLOR-0578,Brightness,qwen2.5-vl-7b,5,0.4375,0.5625,B,3.0,0
2371,COLOR-0579,Brightness,qwen2.5-vl-7b,5,0.46875,0.53125,B,3.0,1
2372,COLOR-0580,Brightness,qwen2.5-vl-7b,5,0.3203125,0.6796875,B,3.0,0
2373,COLOR-0581,Brightness,qwen2.5-vl-7b,5,0.70703125,0.294921875,A,3.0,0
2374,COLOR-0582,Brightness,qwen2.5-vl-7b,5,0.70703125,0.294921875,A,3.0,0
2375,COLOR-0583,Brightness,qwen2.5-vl-7b,5,0.81640625,0.1826171875,A,3.0,0
2376,COLOR-0584,Brightness,qwen2.5-vl-7b,5,0.70703125,0.294921875,A,3.0,0
2377,COLOR-0585,Brightness,qwen2.5-vl-7b,5,0.06005859375,0.94140625,B,3.0,1
2378,COLOR-0586,Brightness,qwen2.5-vl-7b,5,0.5625,0.4375,A,3.0,0
2379,COLOR-0587,Brightness,qwen2.5-vl-7b,5,0.0673828125,0.93359375,B,3.0,1
2380,COLOR-0588,Brightness,qwen2.5-vl-7b,5,0.0849609375,0.9140625,B,3.0,1
2381,COLOR-0589,Brightness,qwen2.5-vl-7b,5,0.81640625,0.1826171875,A,3.0,0
2382,COLOR-0590,Brightness,qwen2.5-vl-7b,5,0.029296875,0.96875,B,3.0,1
2383,COLOR-0591,Brightness,qwen2.5-vl-7b,5,0.81640625,0.1826171875,A,3.0,0
2384,COLOR-0592,Brightness,qwen2.5-vl-7b,5,0.77734375,0.22265625,A,3.0,0
2385,COLOR-0593,Brightness,qwen2.5-vl-7b,5,0.73046875,0.26953125,A,3.0,0
2386,COLOR-0594,Brightness,qwen2.5-vl-7b,5,0.81640625,0.1826171875,A,3.0,0
2387,COLOR-0595,Brightness,qwen2.5-vl-7b,5,0.62109375,0.376953125,A,3.0,0
2388,COLOR-0596,Brightness,qwen2.5-vl-7b,5,0.34765625,0.65234375,B,3.0,0
2389,COLOR-0597,Brightness,qwen2.5-vl-7b,5,0.6796875,0.3203125,A,3.0,0
2390,COLOR-0598,Brightness,qwen2.5-vl-7b,5,0.70703125,0.294921875,A,3.0,0
2391,COLOR-0599,Brightness,qwen2.5-vl-7b,5,0.75390625,0.2451171875,A,3.0,0
2392,COLOR-0600,Brightness,qwen2.5-vl-7b,5,0.5,0.5,A,3.0,0
2393,COLOR-0601,Brightness,qwen2.5-vl-7b,5,0.0179443359375,0.98046875,B,3.0,1
2394,COLOR-0602,Brightness,qwen2.5-vl-7b,5,0.00860595703125,0.9921875,B,5.0,1
2395,COLOR-0603,Brightness,qwen2.5-vl-7b,5,0.1328125,0.8671875,B,3.0,1
2396,COLOR-0604,Brightness,qwen2.5-vl-7b,5,0.06005859375,0.94140625,B,3.0,1
2397,COLOR-0605,Brightness,qwen2.5-vl-7b,5,0.34765625,0.65234375,B,3.0,1
2398,COLOR-0606,Brightness,qwen2.5-vl-7b,5,0.09521484375,0.90625,B,3.0,1
2399,COLOR-0607,Brightness,qwen2.5-vl-7b,5,0.5625,0.4375,A,3.0,0
2400,COLOR-0608,Brightness,qwen2.5-vl-7b,5,0.5625,0.4375,A,3.0,0
2401,COLOR-0609,Brightness,qwen2.5-vl-7b,5,0.65234375,0.34765625,A,3.0,0
2402,COLOR-0610,Brightness,qwen2.5-vl-7b,5,0.34765625,0.65234375,B,3.0,0
2403,COLOR-0611,Brightness,qwen2.5-vl-7b,5,0.5625,0.4375,A,3.0,0
2404,COLOR-0612,Brightness,qwen2.5-vl-7b,5,0.46875,0.53125,B,3.0,0
2405,COLOR-0613,Brightness,qwen2.5-vl-7b,5,0.59375,0.40625,A,3.0,0
2406,COLOR-0614,Brightness,qwen2.5-vl-7b,5,0.053466796875,0.9453125,B,3.0,1
2407,COLOR-0615,Brightness,qwen2.5-vl-7b,5,0.0673828125,0.93359375,B,3.0,1
2408,COLOR-0616,Brightness,qwen2.5-vl-7b,5,0.70703125,0.294921875,A,3.0,0
2409,COLOR-0617,Brightness,qwen2.5-vl-7b,5,0.0673828125,0.93359375,B,3.0,1
2410,COLOR-0618,Brightness,qwen2.5-vl-7b,5,0.053466796875,0.9453125,B,3.0,1
2411,COLOR-0619,Brightness,qwen2.5-vl-7b,5,0.032958984375,0.96484375,B,5.0,1
2412,COLOR-0620,Brightness,qwen2.5-vl-7b,5,0.0849609375,0.9140625,B,3.0,1
2413,COLOR-0621,Brightness,qwen2.5-vl-7b,5,0.73046875,0.26953125,A,3.0,0
2414,COLOR-0622,Brightness,qwen2.5-vl-7b,5,0.4375,0.5625,B,3.0,1
2415,COLOR-0623,Brightness,qwen2.5-vl-7b,5,0.65234375,0.34765625,A,3.0,0
2416,COLOR-0624,Brightness,qwen2.5-vl-7b,5,0.70703125,0.294921875,A,3.0,0
2417,COLOR-0625,Brightness,qwen2.5-vl-7b,5,0.46875,0.53125,B,3.0,0
2418,COLOR-0626,Brightness,qwen2.5-vl-7b,5,0.5625,0.4375,A,3.0,0
2419,COLOR-0627,Brightness,qwen2.5-vl-7b,5,0.5,0.5,A,3.0,1
2420,COLOR-0628,Brightness,qwen2.5-vl-7b,5,0.75390625,0.2451171875,A,3.0,0
2421,COLOR-0629,Brightness,qwen2.5-vl-7b,5,0.65234375,0.34765625,A,3.0,0
2422,COLOR-0630,Brightness,qwen2.5-vl-7b,5,0.2021484375,0.796875,B,3.0,1
2423,COLOR-0631,Brightness,qwen2.5-vl-7b,5,0.94140625,0.06005859375,A,3.0,0
2424,COLOR-0632,Brightness,qwen2.5-vl-7b,5,0.65234375,0.34765625,A,3.0,0
2425,COLOR-0633,Brightness,qwen2.5-vl-7b,5,0.1328125,0.8671875,B,3.0,1
2426,COLOR-0634,Brightness,qwen2.5-vl-7b,5,0.26953125,0.73046875,B,3.0,1
2427,COLOR-0635,Brightness,qwen2.5-vl-7b,5,0.22265625,0.77734375,B,3.0,1
2428,COLOR-0636,Brightness,qwen2.5-vl-7b,5,0.1484375,0.8515625,B,3.0,1
2429,COLOR-0637,Brightness,qwen2.5-vl-7b,5,0.5625,0.4375,A,3.0,0
2430,COLOR-0638,Brightness,qwen2.5-vl-7b,5,0.87890625,0.119140625,A,5.0,0
2431,COLOR-0639,Brightness,qwen2.5-vl-7b,5,0.8671875,0.1328125,A,5.0,0
2432,COLOR-0640,Brightness,qwen2.5-vl-7b,5,0.75390625,0.2451171875,A,3.0,0
2433,COLOR-0641,Brightness,qwen2.5-vl-7b,6,0.62109375,0.376953125,A,3.0,0
2434,COLOR-0642,Brightness,qwen2.5-vl-7b,6,0.46875,0.53125,B,3.0,0
2435,COLOR-0643,Brightness,qwen2.5-vl-7b,6,0.59375,0.40625,A,3.0,0
2436,COLOR-0644,Brightness,qwen2.5-vl-7b,6,0.59375,0.40625,A,3.0,0
2437,COLOR-0645,Brightness,qwen2.5-vl-7b,6,0.40625,0.59375,B,3.0,1
2438,COLOR-0646,Brightness,qwen2.5-vl-7b,6,0.89453125,0.1064453125,A,3.0,0
2439,COLOR-0647,Brightness,qwen2.5-vl-7b,6,0.2021484375,0.796875,B,3.0,1
2440,COLOR-0648,Brightness,qwen2.5-vl-7b,6,0.119140625,0.87890625,B,3.0,1
2441,COLOR-0649,Brightness,qwen2.5-vl-7b,6,0.1328125,0.8671875,B,3.0,1
2442,COLOR-0650,Brightness,qwen2.5-vl-7b,6,0.037353515625,0.9609375,B,5.0,1
2443,COLOR-0651,Brightness,qwen2.5-vl-7b,6,0.0419921875,0.95703125,B,5.0,1
2444,COLOR-0652,Brightness,qwen2.5-vl-7b,6,0.119140625,0.87890625,B,3.0,1
2445,COLOR-0653,Brightness,qwen2.5-vl-7b,6,0.8515625,0.1484375,A,5.0,0
2446,COLOR-0654,Brightness,qwen2.5-vl-7b,6,0.92578125,0.07568359375,A,5.0,0
2447,COLOR-0655,Brightness,qwen2.5-vl-7b,6,0.59375,0.40625,A,3.0,0
2448,COLOR-0656,Brightness,qwen2.5-vl-7b,6,0.53125,0.46875,A,5.0,0
2449,COLOR-0657,Brightness,qwen2.5-vl-7b,6,0.4375,0.5625,B,3.0,0
2450,COLOR-0658,Brightness,qwen2.5-vl-7b,6,0.796875,0.2021484375,A,3.0,0
2451,COLOR-0659,Brightness,qwen2.5-vl-7b,6,0.5,0.5,A,3.0,1
2452,COLOR-0660,Brightness,qwen2.5-vl-7b,6,0.8515625,0.1484375,A,3.0,0
2453,COLOR-0661,Brightness,qwen2.5-vl-7b,6,0.5625,0.4375,A,3.0,0
2454,COLOR-0662,Brightness,qwen2.5-vl-7b,6,0.94140625,0.06005859375,A,3.0,0
2455,COLOR-0663,Brightness,qwen2.5-vl-7b,6,0.26953125,0.73046875,B,3.0,1
2456,COLOR-0664,Brightness,qwen2.5-vl-7b,6,0.94140625,0.06005859375,A,3.0,0
2457,COLOR-0665,Brightness,qwen2.5-vl-7b,6,0.1328125,0.8671875,B,3.0,1
2458,COLOR-0666,Brightness,qwen2.5-vl-7b,6,0.0260009765625,0.97265625,B,3.0,1
2459,COLOR-0667,Brightness,qwen2.5-vl-7b,6,0.0260009765625,0.97265625,B,5.0,1
2460,COLOR-0668,Brightness,qwen2.5-vl-7b,6,0.09521484375,0.90625,B,3.0,1
2461,COLOR-0669,Brightness,qwen2.5-vl-7b,6,0.75390625,0.2451171875,A,5.0,0
2462,COLOR-0670,Brightness,qwen2.5-vl-7b,6,0.40625,0.59375,B,3.0,1
2463,COLOR-0671,Brightness,qwen2.5-vl-7b,6,0.8671875,0.1328125,A,5.0,0
2464,COLOR-0672,Brightness,qwen2.5-vl-7b,6,0.8671875,0.1328125,A,5.0,0
2465,COLOR-0673,Brightness,qwen2.5-vl-7b,6,0.6796875,0.3203125,A,3.0,0
2466,COLOR-0674,Brightness,qwen2.5-vl-7b,6,0.4375,0.5625,B,3.0,0
2467,COLOR-0675,Brightness,qwen2.5-vl-7b,6,0.65234375,0.34765625,A,3.0,0
2468,COLOR-0676,Brightness,qwen2.5-vl-7b,6,0.70703125,0.294921875,A,3.0,0
2469,COLOR-0677,Brightness,qwen2.5-vl-7b,6,0.1328125,0.8671875,B,3.0,1
2470,COLOR-0678,Brightness,qwen2.5-vl-7b,6,0.8671875,0.1328125,A,3.0,0
2471,COLOR-0679,Brightness,qwen2.5-vl-7b,6,0.8515625,0.1484375,A,3.0,0
2472,COLOR-0680,Brightness,qwen2.5-vl-7b,6,0.75390625,0.2451171875,A,3.0,0
2473,COLOR-0681,Brightness,qwen2.5-vl-7b,6,0.053466796875,0.9453125,B,3.0,1
2474,COLOR-0682,Brightness,qwen2.5-vl-7b,6,0.06005859375,0.94140625,B,3.0,1
2475,COLOR-0683,Brightness,qwen2.5-vl-7b,6,0.06005859375,0.94140625,B,3.0,1
2476,COLOR-0684,Brightness,qwen2.5-vl-7b,6,0.0260009765625,0.97265625,B,3.0,1
2477,COLOR-0685,Brightness,qwen2.5-vl-7b,6,0.796875,0.2021484375,A,5.0,0
2478,COLOR-0686,Brightness,qwen2.5-vl-7b,6,0.92578125,0.07568359375,A,5.0,0
2479,COLOR-0687,Brightness,qwen2.5-vl-7b,6,0.8359375,0.1640625,A,5.0,0
2480,COLOR-0688,Brightness,qwen2.5-vl-7b,6,0.4375,0.5625,B,3.0,1
2481,COLOR-0689,Brightness,qwen2.5-vl-7b,6,0.796875,0.2021484375,A,3.0,0
2482,COLOR-0690,Brightness,qwen2.5-vl-7b,6,0.3203125,0.6796875,B,3.0,0
2483,COLOR-0691,Brightness,qwen2.5-vl-7b,6,0.70703125,0.294921875,A,3.0,0
2484,COLOR-0692,Brightness,qwen2.5-vl-7b,6,0.26953125,0.73046875,B,3.0,0
2485,COLOR-0693,Brightness,qwen2.5-vl-7b,6,0.5,0.5,A,3.0,0
2486,COLOR-0694,Brightness,qwen2.5-vl-7b,6,0.89453125,0.1064453125,A,3.0,0
2487,COLOR-0695,Brightness,qwen2.5-vl-7b,6,0.9140625,0.0849609375,A,3.0,0
2488,COLOR-0696,Brightness,qwen2.5-vl-7b,6,0.89453125,0.1064453125,A,3.0,0
2489,COLOR-0697,Brightness,qwen2.5-vl-7b,6,0.1826171875,0.81640625,B,3.0,1
2490,COLOR-0698,Brightness,qwen2.5-vl-7b,6,0.032958984375,0.96484375,B,3.0,1
2491,COLOR-0699,Brightness,qwen2.5-vl-7b,6,0.2021484375,0.796875,B,3.0,1
2492,COLOR-0700,Brightness,qwen2.5-vl-7b,6,0.06005859375,0.94140625,B,3.0,1
2493,COLOR-0701,Brightness,qwen2.5-vl-7b,6,0.75390625,0.2451171875,A,3.0,0
2494,COLOR-0702,Brightness,qwen2.5-vl-7b,6,0.94140625,0.06005859375,A,5.0,0
2495,COLOR-0703,Brightness,qwen2.5-vl-7b,6,0.89453125,0.1064453125,A,5.0,0
2496,COLOR-0704,Brightness,qwen2.5-vl-7b,6,0.8515625,0.1484375,A,3.0,0
2497,COLOR-0705,Brightness,qwen2.5-vl-7b,6,0.376953125,0.62109375,B,3.0,0
2498,COLOR-0706,Brightness,qwen2.5-vl-7b,6,0.34765625,0.65234375,B,3.0,0
2499,COLOR-0707,Brightness,qwen2.5-vl-7b,6,0.294921875,0.70703125,B,3.0,0
2500,COLOR-0708,Brightness,qwen2.5-vl-7b,6,0.2451171875,0.75390625,B,3.0,0
2501,COLOR-0709,Brightness,qwen2.5-vl-7b,6,0.376953125,0.62109375,B,3.0,1
2502,COLOR-0710,Brightness,qwen2.5-vl-7b,6,0.73046875,0.26953125,A,3.0,0
2503,COLOR-0711,Brightness,qwen2.5-vl-7b,6,0.1328125,0.8671875,B,3.0,1
2504,COLOR-0712,Brightness,qwen2.5-vl-7b,6,0.77734375,0.22265625,A,3.0,0
2505,COLOR-0713,Brightness,qwen2.5-vl-7b,6,0.40625,0.59375,B,3.0,1
2506,COLOR-0714,Brightness,qwen2.5-vl-7b,6,0.029296875,0.96875,B,3.0,1
2507,COLOR-0715,Brightness,qwen2.5-vl-7b,6,0.037353515625,0.9609375,B,3.0,1
2508,COLOR-0716,Brightness,qwen2.5-vl-7b,6,0.0849609375,0.9140625,B,3.0,1
2509,COLOR-0717,Brightness,qwen2.5-vl-7b,6,0.8359375,0.1640625,A,3.0,0
2510,COLOR-0718,Brightness,qwen2.5-vl-7b,6,0.0140380859375,0.984375,B,3.0,1
2511,COLOR-0719,Brightness,qwen2.5-vl-7b,6,0.8359375,0.1640625,A,3.0,0
2512,COLOR-0720,Brightness,qwen2.5-vl-7b,6,0.62109375,0.376953125,A,3.0,0
2513,COLOR-0721,Brightness,qwen2.5-vl-7b,6,0.81640625,0.1826171875,A,3.0,0
2514,COLOR-0722,Brightness,qwen2.5-vl-7b,6,0.40625,0.59375,B,3.0,0
2515,COLOR-0723,Brightness,qwen2.5-vl-7b,6,0.6796875,0.3203125,A,3.0,0
2516,COLOR-0724,Brightness,qwen2.5-vl-7b,6,0.34765625,0.65234375,B,3.0,0
2517,COLOR-0725,Brightness,qwen2.5-vl-7b,6,0.26953125,0.73046875,B,3.0,1
2518,COLOR-0726,Brightness,qwen2.5-vl-7b,6,0.2451171875,0.75390625,B,3.0,1
2519,COLOR-0727,Brightness,qwen2.5-vl-7b,6,0.34765625,0.65234375,B,3.0,1
2520,COLOR-0728,Brightness,qwen2.5-vl-7b,6,0.92578125,0.07568359375,A,3.0,0
2521,COLOR-0729,Brightness,qwen2.5-vl-7b,6,0.3203125,0.6796875,B,3.0,1
2522,COLOR-0730,Brightness,qwen2.5-vl-7b,6,0.26953125,0.73046875,B,3.0,1
2523,COLOR-0731,Brightness,qwen2.5-vl-7b,6,0.22265625,0.77734375,B,3.0,1
2524,COLOR-0732,Brightness,qwen2.5-vl-7b,6,0.07568359375,0.92578125,B,3.0,1
2525,COLOR-0733,Brightness,qwen2.5-vl-7b,6,0.73046875,0.26953125,A,3.0,0
2526,COLOR-0734,Brightness,qwen2.5-vl-7b,6,0.0419921875,0.95703125,B,3.0,1
2527,COLOR-0735,Brightness,qwen2.5-vl-7b,6,0.40625,0.59375,B,3.0,1
2528,COLOR-0736,Brightness,qwen2.5-vl-7b,6,0.5625,0.4375,A,3.0,0
2529,COLOR-0737,Brightness,qwen2.5-vl-7b,6,0.3203125,0.6796875,B,3.0,0
2530,COLOR-0738,Brightness,qwen2.5-vl-7b,6,0.2451171875,0.75390625,B,3.0,0
2531,COLOR-0739,Brightness,qwen2.5-vl-7b,6,0.34765625,0.65234375,B,3.0,0
2532,COLOR-0740,Brightness,qwen2.5-vl-7b,6,0.5,0.5,A,3.0,1
2533,COLOR-0741,Brightness,qwen2.5-vl-7b,6,0.95703125,0.0419921875,A,3.0,0
2534,COLOR-0742,Brightness,qwen2.5-vl-7b,6,0.02294921875,0.9765625,B,3.0,1
2535,COLOR-0743,Brightness,qwen2.5-vl-7b,6,0.92578125,0.07568359375,A,3.0,0
2536,COLOR-0744,Brightness,qwen2.5-vl-7b,6,0.8359375,0.1640625,A,3.0,0
2537,COLOR-0745,Brightness,qwen2.5-vl-7b,6,0.06005859375,0.94140625,B,3.0,1
2538,COLOR-0746,Brightness,qwen2.5-vl-7b,6,0.2451171875,0.75390625,B,3.0,1
2539,COLOR-0747,Brightness,qwen2.5-vl-7b,6,0.032958984375,0.96484375,B,5.0,1
2540,COLOR-0748,Brightness,qwen2.5-vl-7b,6,0.119140625,0.87890625,B,3.0,1
2541,COLOR-0749,Brightness,qwen2.5-vl-7b,6,0.73046875,0.26953125,A,3.0,0
2542,COLOR-0750,Brightness,qwen2.5-vl-7b,6,0.3203125,0.6796875,B,3.0,1
2543,COLOR-0751,Brightness,qwen2.5-vl-7b,6,0.75390625,0.2451171875,A,5.0,0
2544,COLOR-0752,Brightness,qwen2.5-vl-7b,6,0.796875,0.2021484375,A,3.0,0
2545,COLOR-0753,Brightness,qwen2.5-vl-7b,6,0.90625,0.09521484375,A,3.0,0
2546,COLOR-0754,Brightness,qwen2.5-vl-7b,6,0.294921875,0.70703125,B,3.0,0
2547,COLOR-0755,Brightness,qwen2.5-vl-7b,6,0.796875,0.2021484375,A,3.0,0
2548,COLOR-0756,Brightness,qwen2.5-vl-7b,6,0.77734375,0.22265625,A,3.0,0
2549,COLOR-0757,Brightness,qwen2.5-vl-7b,6,0.8515625,0.1484375,A,3.0,0
2550,COLOR-0758,Brightness,qwen2.5-vl-7b,6,0.953125,0.04736328125,A,3.0,0
2551,COLOR-0759,Brightness,qwen2.5-vl-7b,6,0.95703125,0.0419921875,A,3.0,0
2552,COLOR-0760,Brightness,qwen2.5-vl-7b,6,0.53125,0.46875,A,3.0,0
2553,COLOR-0761,Brightness,qwen2.5-vl-7b,6,0.032958984375,0.96484375,B,5.0,1
2554,COLOR-0762,Brightness,qwen2.5-vl-7b,6,0.04736328125,0.953125,B,5.0,1
2555,COLOR-0763,Brightness,qwen2.5-vl-7b,6,0.294921875,0.70703125,B,3.0,1
2556,COLOR-0764,Brightness,qwen2.5-vl-7b,6,0.2451171875,0.75390625,B,3.0,1
2557,COLOR-0765,Brightness,qwen2.5-vl-7b,6,0.46875,0.53125,B,3.0,1
2558,COLOR-0766,Brightness,qwen2.5-vl-7b,6,0.90625,0.09521484375,A,5.0,0
2559,COLOR-0767,Brightness,qwen2.5-vl-7b,6,0.87890625,0.119140625,A,5.0,0
2560,COLOR-0768,Brightness,qwen2.5-vl-7b,6,0.75390625,0.2451171875,A,5.0,0
2561,COLOR-0769,Brightness,qwen2.5-vl-7b,7,0.1064453125,0.89453125,B,3.0,0
2562,COLOR-0770,Brightness,qwen2.5-vl-7b,7,0.70703125,0.294921875,A,3.0,0
2563,COLOR-0771,Brightness,qwen2.5-vl-7b,7,0.62109375,0.376953125,A,3.0,0
2564,COLOR-0772,Brightness,qwen2.5-vl-7b,7,0.53125,0.46875,A,3.0,1
2565,COLOR-0773,Brightness,qwen2.5-vl-7b,7,0.94140625,0.06005859375,A,3.0,0
2566,COLOR-0774,Brightness,qwen2.5-vl-7b,7,0.9140625,0.0849609375,A,5.0,0
2567,COLOR-0775,Brightness,qwen2.5-vl-7b,7,0.0673828125,0.93359375,B,3.0,1
2568,COLOR-0776,Brightness,qwen2.5-vl-7b,7,0.9453125,0.053466796875,A,3.0,0
2569,COLOR-0777,Brightness,qwen2.5-vl-7b,7,0.22265625,0.77734375,B,3.0,1
2570,COLOR-0778,Brightness,qwen2.5-vl-7b,7,0.2451171875,0.75390625,B,3.0,1
2571,COLOR-0779,Brightness,qwen2.5-vl-7b,7,0.1640625,0.8359375,B,3.0,1
2572,COLOR-0780,Brightness,qwen2.5-vl-7b,7,0.119140625,0.87890625,B,3.0,1
2573,COLOR-0781,Brightness,qwen2.5-vl-7b,7,0.8671875,0.1328125,A,5.0,0
2574,COLOR-0782,Brightness,qwen2.5-vl-7b,7,0.1328125,0.8671875,B,3.0,1
2575,COLOR-0783,Brightness,qwen2.5-vl-7b,7,0.8359375,0.1640625,A,5.0,0
2576,COLOR-0784,Brightness,qwen2.5-vl-7b,7,0.5625,0.4375,A,5.0,0
2577,COLOR-0785,Brightness,qwen2.5-vl-7b,7,0.9453125,0.053466796875,A,3.0,0
2578,COLOR-0786,Brightness,qwen2.5-vl-7b,7,0.26953125,0.73046875,B,3.0,0
2579,COLOR-0787,Brightness,qwen2.5-vl-7b,7,0.46875,0.53125,B,3.0,0
2580,COLOR-0788,Brightness,qwen2.5-vl-7b,7,0.53125,0.46875,A,3.0,1
2581,COLOR-0789,Brightness,qwen2.5-vl-7b,7,0.5625,0.4375,A,3.0,0
2582,COLOR-0790,Brightness,qwen2.5-vl-7b,7,0.3203125,0.6796875,B,3.0,1
2583,COLOR-0791,Brightness,qwen2.5-vl-7b,7,0.1484375,0.8515625,B,3.0,1
2584,COLOR-0792,Brightness,qwen2.5-vl-7b,7,0.037353515625,0.9609375,B,3.0,1
2585,COLOR-0793,Brightness,qwen2.5-vl-7b,7,0.0419921875,0.95703125,B,3.0,1
2586,COLOR-0794,Brightness,qwen2.5-vl-7b,7,0.77734375,0.22265625,A,3.0,0
2587,COLOR-0795,Brightness,qwen2.5-vl-7b,7,0.0203857421875,0.98046875,B,5.0,1
2588,COLOR-0796,Brightness,qwen2.5-vl-7b,7,0.04736328125,0.953125,B,3.0,1
2589,COLOR-0797,Brightness,qwen2.5-vl-7b,7,0.77734375,0.22265625,A,5.0,0
2590,COLOR-0798,Brightness,qwen2.5-vl-7b,7,0.2451171875,0.75390625,B,3.0,1
2591,COLOR-0799,Brightness,qwen2.5-vl-7b,7,0.87890625,0.119140625,A,5.0,0
2592,COLOR-0800,Brightness,qwen2.5-vl-7b,7,0.87890625,0.119140625,A,5.0,0
2593,COLOR-0801,Brightness,qwen2.5-vl-7b,7,0.73046875,0.26953125,A,3.0,0
2594,COLOR-0802,Brightness,qwen2.5-vl-7b,7,0.40625,0.59375,B,3.0,0
2595,COLOR-0803,Brightness,qwen2.5-vl-7b,7,0.62109375,0.376953125,A,3.0,0
2596,COLOR-0804,Brightness,qwen2.5-vl-7b,7,0.796875,0.2021484375,A,3.0,0
2597,COLOR-0805,Brightness,qwen2.5-vl-7b,7,0.90625,0.09521484375,A,3.0,0
2598,COLOR-0806,Brightness,qwen2.5-vl-7b,7,0.90625,0.09521484375,A,3.0,0
2599,COLOR-0807,Brightness,qwen2.5-vl-7b,7,0.8671875,0.1328125,A,3.0,0
2600,COLOR-0808,Brightness,qwen2.5-vl-7b,7,0.40625,0.59375,B,3.0,1
2601,COLOR-0809,Brightness,qwen2.5-vl-7b,7,0.053466796875,0.9453125,B,3.0,1
2602,COLOR-0810,Brightness,qwen2.5-vl-7b,7,0.07568359375,0.92578125,B,3.0,1
2603,COLOR-0811,Brightness,qwen2.5-vl-7b,7,0.1826171875,0.81640625,B,3.0,1
2604,COLOR-0812,Brightness,qwen2.5-vl-7b,7,0.029296875,0.96875,B,3.0,1
2605,COLOR-0813,Brightness,qwen2.5-vl-7b,7,0.8359375,0.1640625,A,5.0,0
2606,COLOR-0814,Brightness,qwen2.5-vl-7b,7,0.26953125,0.73046875,B,3.0,1
2607,COLOR-0815,Brightness,qwen2.5-vl-7b,7,0.1064453125,0.89453125,B,3.0,1
2608,COLOR-0816,Brightness,qwen2.5-vl-7b,7,0.26953125,0.73046875,B,3.0,1
2609,COLOR-0817,Brightness,qwen2.5-vl-7b,7,0.89453125,0.1064453125,A,3.0,0
2610,COLOR-0818,Brightness,qwen2.5-vl-7b,7,0.2021484375,0.796875,B,3.0,0
2611,COLOR-0819,Brightness,qwen2.5-vl-7b,7,0.70703125,0.294921875,A,3.0,0
2612,COLOR-0820,Brightness,qwen2.5-vl-7b,7,0.1064453125,0.89453125,B,3.0,0
2613,COLOR-0821,Brightness,qwen2.5-vl-7b,7,0.9140625,0.0849609375,A,3.0,0
2614,COLOR-0822,Brightness,qwen2.5-vl-7b,7,0.1484375,0.8515625,B,3.0,1
2615,COLOR-0823,Brightness,qwen2.5-vl-7b,7,0.93359375,0.0673828125,A,3.0,0
2616,COLOR-0824,Brightness,qwen2.5-vl-7b,7,0.65234375,0.34765625,A,3.0,0
2617,COLOR-0825,Brightness,qwen2.5-vl-7b,7,0.0419921875,0.95703125,B,3.0,1
2618,COLOR-0826,Brightness,qwen2.5-vl-7b,7,0.5625,0.4375,A,3.0,0
2619,COLOR-0827,Brightness,qwen2.5-vl-7b,7,0.2451171875,0.75390625,B,3.0,1
2620,COLOR-0828,Brightness,qwen2.5-vl-7b,7,0.053466796875,0.9453125,B,3.0,1
2621,COLOR-0829,Brightness,qwen2.5-vl-7b,7,0.6796875,0.3203125,A,3.0,0
2622,COLOR-0830,Brightness,qwen2.5-vl-7b,7,0.04736328125,0.953125,B,3.0,1
2623,COLOR-0831,Brightness,qwen2.5-vl-7b,7,0.07568359375,0.92578125,B,3.0,1
2624,COLOR-0832,Brightness,qwen2.5-vl-7b,7,0.8515625,0.1484375,A,3.0,0
2625,COLOR-0833,Brightness,qwen2.5-vl-7b,7,0.96484375,0.032958984375,A,3.0,0
2626,COLOR-0834,Brightness,qwen2.5-vl-7b,7,0.26953125,0.73046875,B,3.0,0
2627,COLOR-0835,Brightness,qwen2.5-vl-7b,7,0.2021484375,0.796875,B,3.0,0
2628,COLOR-0836,Brightness,qwen2.5-vl-7b,7,0.5,0.5,A,3.0,0
2629,COLOR-0837,Brightness,qwen2.5-vl-7b,7,0.34765625,0.65234375,B,3.0,1
2630,COLOR-0838,Brightness,qwen2.5-vl-7b,7,0.34765625,0.65234375,B,3.0,1
2631,COLOR-0839,Brightness,qwen2.5-vl-7b,7,0.0849609375,0.9140625,B,3.0,1
2632,COLOR-0840,Brightness,qwen2.5-vl-7b,7,0.87890625,0.119140625,A,3.0,0
2633,COLOR-0841,Brightness,qwen2.5-vl-7b,7,0.5625,0.4375,A,3.0,0
2634,COLOR-0842,Brightness,qwen2.5-vl-7b,7,0.81640625,0.1826171875,A,3.0,0
2635,COLOR-0843,Brightness,qwen2.5-vl-7b,7,0.65234375,0.34765625,A,3.0,0
2636,COLOR-0844,Brightness,qwen2.5-vl-7b,7,0.294921875,0.70703125,B,3.0,1
2637,COLOR-0845,Brightness,qwen2.5-vl-7b,7,0.8671875,0.1328125,A,3.0,0
2638,COLOR-0846,Brightness,qwen2.5-vl-7b,7,0.8671875,0.1328125,A,3.0,0
2639,COLOR-0847,Brightness,qwen2.5-vl-7b,7,0.8671875,0.1328125,A,3.0,0
